Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
      ,0.0097,0.995,0.09,0.015,36.8,33.5,124.0,0.0,0.057,0.311,0.16,0.33,36.1,21.8,95.9,9.3,0.18,0.733,0.25,0.44,41.9,18.2,85.5,9.8,0.25,0.86,0.29,0.42,48.6,24.9,89.5,8.3,0.22,0.808,0.28,53.9,36.3,91.2,12.6,10.9,0.7,0.2,15.02,41.1,18.2,87.2,3,Cepheus,1
      ,0.014,0.443,0.15,0.0025,53.8,33.1,33.2,0.0,1.2e-13,0.0,5.9e-13,1.8e-12,51.8,46.0,66.0,6.1,0.12,0.325,0.17,0.28,39.1,19.4,67.5,6.4,0.26,0.595,0.31,0.49,45.7,24.9,57.9,10.5,0.21,0.637,0.3,53.0,36.3,77.5,8.4,12.9,0.5,0.2,24.34,42.6,26.8,39.5,3,Cepheus,2
      ,0.014,0.591,0.11,-0.0027,31.6,28.7,147.9,0.0,0.045,0.202,0.13,0.19,30.9,25.4,95.5,6.0,0.11,0.172,0.15,0.19,32.0,20.4,126.9,0.0,0.18,0.201,0.18,0.2,30.4,24.9,125.0,11.3,0.39,0.569,0.53,42.4,37.3,109.4,16.1,14.5,0.3,0.2,41.32,29.8,18.6,138.4,2,Cepheus,2
   3.8,-0.046,1.864,-0.12,-0.13,26.8,8.4,113.7,0.0,0.066,1.687,0.17,0.063,31.0,21.4,6.7,7.0,0.11,-1.172,0.1,0.12,19.5,18.2,99.8,12.9,0.18,-1.865,0.16,0.16,24.9,24.9,102.7,10.4,0.17,-1.972,0.15,36.3,36.3,98.0,14.9,9.5,2.3,0.1,4.067,22.7,18.6,84.8,3,Cepheus,2
      ,0.012,1.195,0.15,0.25,56.0,44.1,10.0,0.0,0.073,0.584,0.34,0.75,52.2,39.9,24.4,10.0,0.18,0.694,0.28,0.4,45.4,20.4,143.5,11.7,0.23,0.974,0.27,0.43,40.2,27.3,155.0,14.0,0.24,1.421,0.28,44.2,36.3,163.8,11.7,13.0,1.0,0.2,12.85,39.2,23.2,15.2,3,Cepheus,1
      ,0.0083,0.882,0.13,-0.17,86.7,75.2,158.1,7.6,0.085,0.875,0.45,1.5,75.1,45.5,23.8,13.1,0.2,0.552,0.34,0.86,65.2,19.8,84.8,13.4,0.27,0.8,0.33,0.79,63.0,25.2,84.4,16.6,0.27,1.114,0.49,59.7,36.3,82.7,12.9,10.9,0.6,0.2,17.68,59.6,18.2,83.6,4,Cepheus,2
      ,0.021,1.055,0.28,0.42,56.7,53.1,142.0,7.7,0.12,1.322,0.53,1.3,47.8,35.9,4.7,13.3,0.28,0.867,0.52,1.2,45.6,26.9,178.6,13.8,0.29,0.831,0.34,0.66,42.3,26.9,178.2,15.3,0.26,0.893,0.35,45.3,36.3,1.3,13.0,13.1,0.8,0.2,16.69,41.4,28.3,1.7,4,Cepheus,1
   3.5,-0.014,1.947,-0.13,-0.026,51.9,24.4,139.5,0.0,0.078,0.199,0.37,0.84,50.0,42.1,128.5,11.1,0.23,0.277,0.38,0.77,41.2,22.4,172.1,10.1,0.26,0.274,0.29,0.49,38.4,24.9,170.8,11.4,0.29,0.355,0.47,44.9,41.7,119.2,10.2,14.0,0.4,0.2,35.86,30.6,24.0,175.9,3,Cepheus,2
      ,0.0085,1.902,0.14,-0.069,104.0,89.9,27.9,6.3,0.084,2.184,0.51,2.7,86.4,73.4,132.8,11.3,0.26,2.551,0.71,3.1,71.4,49.4,146.3,18.5,0.31,2.234,0.5,2.0,74.7,48.5,163.4,19.9,0.31,2.948,1.1,71.3,55.5,157.1,20.8,13.2,1.3,0.3,10.42,74.2,45.0,161.8,4,Cepheus,1
   2.0,-0.017,1.084,-0.1,-0.0036,42.9,16.6,16.1,0.0,0.064,0.297,0.21,0.28,34.9,26.9,133.8,6.1,0.21,0.731,0.24,0.37,26.2,18.2,164.2,8.4,0.24,0.822,0.23,0.35,29.8,24.9,156.6,9.6,0.22,0.838,0.29,42.2,36.3,144.8,9.2,8.6,0.5,0.1,17.35,38.1,18.2,140.3,3,Cepheus,2
   3.2,-0.046,1.151,-0.22,0.01,49.5,12.0,151.6,4.1,-0.038,-0.219,-0.1,-0.11,55.6,16.1,120.7,0.0,0.13,0.233,0.25,0.58,34.3,31.8,137.4,7.7,0.22,0.381,0.27,0.5,38.7,30.0,35.6,5.1,0.26,0.419,0.33,41.2,36.3,43.1,14.2,21.2,0.7,0.3,28.82,29.5,24.0,65.4,2,Cepheus,2
      ,0.00079,0.149,0.012,-0.11,103.4,53.1,132.6,0.0,0.034,0.857,0.18,0.43,62.5,47.4,1.3,7.1,0.24,1.94,0.55,1.6,47.6,41.0,92.2,9.0,0.25,1.202,0.34,0.84,46.4,35.4,151.8,14.0,0.32,2.229,0.57,48.1,38.5,102.6,13.5,12.5,0.7,0.2,17.14,41.8,20.9,156.9,3,Cepheus,2
      ,0.0012,0.632,0.014,0.028,62.2,37.8,139.4,0.0,0.063,0.624,0.29,0.54,50.6,41.1,117.7,10.6,0.2,1.501,0.34,0.69,31.6,28.1,158.3,9.6,0.2,1.398,0.23,0.41,34.2,28.4,146.0,8.7,0.14,1.09,0.14,36.3,36.3,117.3,9.6,9.3,1.0,0.2,9.633,35.8,28.2,11.3,3,Cepheus,1
   0.4,-0.0035,0.202,-0.0066,0.024,17.4,8.4,129.9,0.0,0.019,0.315,0.077,0.4,50.6,31.8,23.2,10.2,0.18,1.089,0.25,0.38,30.6,21.6,121.4,6.3,0.19,0.909,0.2,0.3,34.8,24.9,102.6,6.5,0.11,0.534,0.14,45.2,40.3,130.8,8.2,8.3,0.6,0.1,14.87,33.1,21.6,99.2,3,Cepheus,1
      ,0.0023,0.866,0.03,-0.18,61.1,47.5,171.2,0.0,0.0093,0.071,0.047,0.5,60.1,45.7,168.4,9.1,0.17,0.544,0.28,0.52,35.8,25.4,2.4,9.6,0.16,0.414,0.17,0.28,36.5,24.9,17.1,8.5,0.11,0.287,0.12,41.4,36.3,27.0,11.4,9.4,0.5,0.1,19.92,31.0,21.9,5.2,3,Cepheus,1
      ,5.1e-22,0.0,7.5e-21,0.24,97.9,56.0,129.9,0.0,0.033,0.264,0.19,1.2,79.3,63.0,50.0,6.8,0.14,0.409,0.34,1.1,58.7,42.4,92.0,6.3,0.23,0.548,0.34,1.0,55.0,42.9,72.7,15.7,0.34,0.867,0.66,54.9,38.9,38.5,13.3,9.7,0.3,0.2,29.15,58.7,36.9,53.0,3,Cepheus,1
      ,0.03,1.334,0.5,1.8,114.5,107.1,99.2,0.0,0.092,0.58,0.59,3.4,103.5,81.8,58.0,0.0,0.17,0.415,0.52,3.7,94.7,66.5,57.9,9.7,0.17,0.605,0.28,1.3,91.0,42.9,57.4,13.3,0.21,0.833,0.7,89.9,46.4,51.5,12.2,8.7,0.6,0.3,14.7,109.4,57.6,62.3,2,Cepheus,1
      ,0.0058,1.614,0.096,-0.59,114.4,85.2,50.6,0.0,0.022,0.137,0.14,0.74,96.5,85.0,45.1,7.2,0.049,0.085,0.11,0.44,110.3,25.8,34.2,18.6,0.36,0.704,0.56,2.1,70.1,45.2,30.0,20.1,0.35,0.641,1.0,73.1,45.2,31.0,30.6,26.5,1.0,0.7,25.68,61.4,42.2,34.2,3,Cepheus,2
   2.9,-0.024,1.493,-0.4,0.008,142.8,87.7,44.0,0.0,0.083,0.36,0.56,0.73,148.1,125.2,130.5,8.5,0.27,1.003,0.78,5.2,86.2,56.6,143.8,13.1,0.45,1.861,0.77,5.4,85.0,67.7,125.5,21.8,0.41,1.416,2.3,92.5,63.5,110.0,23.3,17.8,1.0,0.5,17.71,90.9,65.1,148.6,3,Cepheus,2
   2.6,-0.042,1.197,-0.2,-0.14,51.0,11.6,143.5,0.0,0.02,0.409,0.09,0.2,49.9,39.0,131.1,8.5,0.15,1.542,0.21,0.36,41.1,18.2,156.6,8.7,0.19,2.164,0.2,0.33,38.0,24.9,157.5,6.9,0.12,1.444,0.12,42.9,36.3,154.3,7.7,9.9,1.2,0.1,8.541,31.6,18.2,151.8,3,Cepheus,1
      ,0.013,1.951,0.22,1.4,99.2,92.9,131.7,0.0,0.088,0.615,0.52,1.7,95.8,58.8,93.6,9.5,0.28,3.012,0.68,2.7,59.1,39.9,102.2,10.9,0.32,2.558,0.47,1.8,63.0,39.3,99.5,14.3,0.26,2.007,0.76,68.9,41.3,94.7,14.0,12.8,1.3,0.3,9.544,63.6,41.5,108.0,3,Cepheus,1
      ,0.0049,1.134,0.071,0.47,68.5,60.7,102.0,0.0,0.018,0.136,0.11,1.0,78.1,76.9,73.3,8.4,0.15,0.405,0.25,0.63,59.0,20.7,11.6,11.9,0.21,0.556,0.28,0.71,64.9,30.5,18.2,12.1,0.23,0.694,0.44,65.8,36.3,17.4,14.0,10.2,0.5,0.2,20.33,65.4,29.6,18.7,3,Cepheus,1
   2.4,-0.015,1.297,-0.1,-0.11,63.7,15.8,37.5,6.2,0.089,0.823,0.43,1.0,57.3,42.4,10.1,10.8,0.22,0.97,0.47,1.1,51.0,31.4,168.5,15.7,0.28,1.009,0.37,0.79,51.2,31.8,171.3,16.7,0.28,1.116,0.4,48.0,36.3,167.8,12.7,11.5,0.9,0.2,12.52,45.9,33.1,170.4,4,Cepheus,1
      ,0.0029,-0.742,0.01,0.07,53.3,8.4,71.8,0.0,0.031,0.199,0.16,0.39,57.6,50.2,33.4,0.0,0.19,0.307,0.43,1.1,42.8,40.8,136.9,6.5,0.17,0.257,0.22,0.55,61.6,30.1,84.9,9.3,0.24,0.386,0.53,63.3,39.6,74.3,13.6,8.8,0.2,0.2,41.8,57.7,30.8,72.2,2,Cepheus,1
   3.4,-0.016,1.903,-0.21,-0.31,67.3,46.1,126.4,0.0,0.0019,0.069,0.0093,0.067,60.9,42.3,40.6,6.2,0.082,0.588,0.19,0.45,63.1,36.7,156.8,0.0,0.19,0.699,0.28,0.88,53.9,45.9,156.6,7.7,0.15,1.219,0.27,47.2,42.4,169.6,9.0,5.9,0.4,0.1,14.27,56.0,18.2,74.4,2,Cepheus,1
      ,0.00058,-0.203,0.00058,0.13,8.4,8.4,0.0,0.0,4.8e-19,0.0,1.9e-18,1.3e-19,37.7,34.6,142.4,6.1,0.12,0.402,0.11,0.15,18.2,18.2,72.7,6.7,0.18,0.563,0.17,0.24,27.4,24.9,172.8,11.9,0.22,0.63,0.28,38.1,36.3,154.5,9.9,8.8,0.5,0.1,19.63,18.2,18.2,55.9,3,Cepheus,2
      ,0.00031,-0.287,0.0043,0.44,89.6,45.3,95.7,13.0,0.07,0.831,0.27,0.67,64.1,25.3,36.6,9.8,0.25,1.526,0.53,1.3,41.1,36.0,65.7,12.1,0.32,1.767,0.41,1.0,39.9,36.3,70.1,15.0,0.28,1.674,0.46,41.6,37.2,22.6,9.4,12.4,0.8,0.2,14.99,39.8,22.6,67.3,4,Cepheus,2
      ,0.011,0.838,0.14,0.27,54.6,50.7,155.9,0.0,0.036,0.312,0.19,0.57,55.3,49.7,7.5,8.5,0.17,0.921,0.31,0.67,40.0,27.0,132.1,9.0,0.19,0.81,0.22,0.41,40.5,27.7,133.3,10.6,0.17,0.779,0.22,41.9,36.3,145.3,12.1,9.5,0.8,0.2,12.55,35.4,23.9,121.1,3,Cepheus,1
      ,0.02,1.081,0.2,0.1,42.2,32.9,77.9,0.0,0.092,0.419,0.35,0.49,37.1,33.8,109.0,10.5,0.17,0.622,0.19,0.27,27.3,18.2,107.7,6.7,0.15,0.549,0.14,0.15,26.2,24.9,114.0,7.3,0.12,0.522,0.14,42.4,36.3,83.8,8.3,6.1,0.5,0.1,12.55,24.2,18.2,98.9,3,Cepheus,2
      ,0.0015,1.409,0.0088,0.032,47.2,14.9,174.0,0.0,0.1,0.601,0.32,0.47,42.4,23.1,14.7,8.5,0.15,0.656,0.16,0.24,22.9,18.2,38.1,9.3,0.15,0.612,0.14,0.18,27.8,24.9,23.3,0.0,0.085,0.228,0.07,36.3,36.3,6.6,7.9,7.5,0.5,0.1,14.7,26.3,22.2,7.3,2,Cepheus,1
      ,0.018,1.046,0.17,-0.24,36.9,33.1,175.7,0.0,0.02,0.146,0.055,0.12,28.8,23.7,85.9,6.9,0.1,0.291,0.12,0.18,27.1,19.1,164.1,9.4,0.15,0.365,0.14,0.19,27.4,24.9,111.7,6.3,0.093,0.228,0.086,47.8,36.3,7.0,9.2,6.2,0.3,0.1,21.58,25.2,21.4,146.2,3,Cepheus,1
   0.4,-0.001,0.214,-0.0042,0.45,100.8,8.4,57.1,0.0,0.12,0.568,0.53,1.1,51.5,38.8,123.0,9.3,0.19,0.682,0.37,0.75,45.5,28.0,136.2,13.2,0.23,0.707,0.29,0.56,46.9,28.4,139.5,13.5,0.22,0.755,0.35,54.1,37.5,120.7,13.1,8.4,0.5,0.1,18.64,48.1,19.9,139.3,3,Cepheus,1
   0.3,-0.0011,0.166,-0.0011,0.045,8.4,8.4,0.0,0.0,0.026,0.287,0.12,0.52,50.5,39.8,15.1,7.6,0.15,0.973,0.2,0.37,29.0,21.2,131.4,8.4,0.18,0.96,0.19,0.28,34.7,24.9,101.9,5.9,0.089,0.542,0.086,44.7,36.3,102.7,7.6,7.6,0.7,0.1,10.62,34.4,23.3,112.7,3,Cepheus,1
      ,0.017,0.903,0.29,-0.4,115.9,108.6,116.1,0.0,0.1,0.488,0.65,4.0,95.6,82.6,111.7,6.7,0.21,1.049,0.62,3.5,74.8,61.5,146.2,9.7,0.2,0.64,0.31,1.2,70.3,42.1,120.8,12.5,0.22,0.7,0.77,79.4,47.7,116.2,11.0,7.4,0.4,0.2,17.14,96.4,67.2,179.0,3,Cepheus,1
   2.5,-0.033,1.072,-0.13,-0.0096,34.7,10.8,62.6,0.0,0.047,0.169,0.14,0.22,33.2,23.7,20.5,7.0,0.095,0.152,0.13,0.15,32.2,19.9,102.5,7.5,0.14,0.253,0.13,0.18,24.9,24.9,37.4,6.8,0.12,0.202,0.1,36.3,36.3,150.3,8.6,6.7,0.2,0.1,28.03,27.6,18.2,82.4,3,Cepheus,1
   2.0,-0.0063,1.065,-0.096,0.0023,117.9,57.5,155.3,0.0,0.029,0.113,0.19,2.1,110.9,105.4,129.7,0.0,0.14,0.195,0.42,2.0,106.0,54.5,134.4,9.0,0.17,0.264,0.27,1.2,94.6,47.6,137.1,11.2,0.14,0.217,0.43,98.0,43.5,132.3,8.2,6.6,0.2,0.2,28.58,97.5,42.9,127.3,2,Cepheus,1
   2.0,-0.0018,1.078,-0.0096,-0.045,75.8,11.8,32.0,9.4,0.13,1.041,0.63,1.9,60.5,44.5,137.6,10.1,0.21,0.647,0.47,1.3,53.0,33.7,150.8,14.1,0.25,0.677,0.36,0.98,55.3,36.5,153.5,11.2,0.22,0.591,0.43,51.5,40.7,115.0,7.4,6.6,0.3,0.2,19.14,56.0,43.3,103.6,4,Cepheus,1
      ,0.011,1.193,0.14,0.069,50.7,49.0,102.6,3.2,-0.039,-0.363,-0.1,-0.0077,62.3,14.7,117.9,7.0,0.14,0.415,0.28,0.6,43.2,32.2,90.3,9.1,0.21,0.475,0.21,0.36,32.5,24.9,68.9,9.2,0.19,0.462,0.25,41.3,36.3,74.0,10.4,13.1,0.6,0.2,20.72,36.7,27.5,110.8,3,Cepheus,1
   2.9,-0.0077,1.582,-0.078,0.16,43.1,34.1,20.6,0.0,0.062,0.451,0.24,0.28,39.2,33.4,105.8,8.1,0.15,0.659,0.17,0.26,27.2,18.4,96.4,6.9,0.14,0.605,0.14,0.18,32.3,24.9,97.5,0.0,0.042,0.126,0.024,36.3,36.3,129.6,7.2,7.5,0.6,0.1,13.59,25.5,20.8,89.9,2,Cepheus,1
      ,0.00061,-0.853,0.00061,0.085,8.4,8.4,39.7,0.0,0.049,0.641,0.28,0.55,69.8,63.9,29.0,7.0,0.097,0.894,0.24,0.8,70.3,40.0,40.9,0.0,0.15,0.566,0.22,0.6,62.1,39.8,43.4,8.7,0.13,1.089,0.22,52.5,36.3,25.1,6.8,3.3,0.3,0.1,11.24,66.2,32.9,149.4,2,Cepheus,1
   2.8,-0.025,1.45,-0.36,0.072,108.0,45.6,56.0,0.0,0.021,0.089,0.14,1.1,117.6,107.8,125.9,6.3,0.12,0.243,0.35,1.6,100.0,54.6,143.3,9.3,0.15,0.238,0.22,0.7,80.1,35.4,71.7,12.7,0.3,0.733,1.2,64.2,62.4,83.7,13.4,10.7,0.5,0.3,22.63,86.2,61.7,166.4,3,Cepheus,1
      ,0.0034,0.512,0.053,0.19,90.2,71.3,124.6,8.0,0.062,0.624,0.27,0.36,76.2,29.2,146.1,9.9,0.25,1.374,0.55,1.8,45.8,35.1,44.7,10.9,0.27,1.421,0.38,1.2,47.7,39.3,45.7,12.0,0.2,1.102,0.41,50.6,36.3,53.4,7.8,18.9,1.5,0.5,12.31,64.5,54.7,128.5,4,Cepheus,1
      ,0.028,1.144,0.22,0.045,31.0,28.4,29.3,0.0,0.061,0.294,0.18,0.41,29.8,26.5,59.2,8.5,0.16,0.467,0.17,0.2,26.5,18.2,125.3,10.0,0.13,0.377,0.13,0.13,32.6,24.9,131.8,0.0,0.041,0.106,0.021,36.3,36.3,130.2,6.4,6.3,0.4,0.1,15.29,28.8,18.2,135.7,2,Cepheus,1
      ,0.00014,-0.077,0.00052,0.0028,60.9,8.4,145.7,0.0,0.11,0.785,0.62,2.9,82.9,56.8,42.6,8.2,0.16,0.882,0.34,1.0,68.8,29.1,70.4,9.7,0.21,1.248,0.3,0.92,67.6,34.7,60.3,11.3,0.19,1.236,0.4,63.5,36.4,68.3,8.4,5.6,0.5,0.1,12.1,79.0,28.6,44.3,3,Cepheus,1
      ,0.0059,0.533,0.07,-0.11,54.8,41.1,17.2,0.0,8.1e-19,0.0,4e-18,1.7e-17,55.5,44.6,55.2,0.0,0.074,0.157,0.11,0.25,31.2,24.1,96.8,5.7,0.11,0.283,0.13,0.2,50.0,24.9,87.5,5.7,0.073,0.19,0.082,43.8,36.3,73.2,8.7,8.4,0.5,0.1,17.94,28.2,21.6,79.6,2,Cepheus,1
      ,0.00023,0.033,0.0037,-0.6,114.0,71.4,105.9,7.2,0.12,4.415,0.71,4.0,93.7,73.6,70.8,8.5,0.29,2.723,0.77,3.7,60.6,48.4,74.0,10.6,0.28,1.399,0.44,1.9,63.2,50.4,21.9,15.5,0.31,2.703,1.1,65.2,51.8,54.9,11.6,7.2,0.5,0.2,15.22,83.5,42.6,9.3,4,Cepheus,1
      ,0.00049,0.07,0.0074,0.27,125.0,55.4,73.7,7.9,0.11,1.556,0.61,1.5,60.1,57.1,107.3,11.6,0.25,1.401,0.58,1.9,49.6,40.1,147.7,16.5,0.29,1.359,0.42,1.3,46.9,42.3,147.4,15.3,0.26,1.543,0.58,47.0,44.6,73.8,12.5,10.3,0.7,0.2,14.09,59.4,38.2,128.5,4,Cepheus,1
      ,0.0089,0.653,0.11,-0.14,55.4,48.6,109.9,7.1,0.1,1.28,0.29,0.45,46.7,19.1,137.6,9.1,0.17,0.702,0.26,0.45,38.6,22.2,144.0,11.8,0.2,0.837,0.22,0.36,37.2,27.1,147.9,9.4,0.15,0.723,0.17,48.3,36.3,141.4,5.8,3.2,0.2,0.1,17.66,58.8,22.8,136.6,4,Cepheus,1
      ,0.032,1.137,0.53,0.95,116.1,105.0,75.4,0.0,0.049,0.295,0.32,2.9,120.0,105.0,17.2,7.5,0.23,0.76,0.63,2.8,74.8,46.6,90.3,15.4,0.35,0.925,0.55,2.4,72.0,47.7,95.6,21.7,0.39,1.175,1.5,74.8,53.1,90.5,22.6,19.9,1.1,0.5,18.53,71.3,48.2,93.2,3,Cepheus,2
      ,0.02,1.125,0.33,-0.37,115.9,106.5,80.7,0.0,0.081,0.466,0.51,3.2,111.0,78.4,91.1,6.5,0.22,1.247,0.61,3.3,78.3,56.7,96.5,11.6,0.35,1.66,0.57,2.8,72.6,51.6,89.9,19.1,0.4,2.127,1.5,69.1,54.0,87.8,19.9,17.5,1.5,0.5,11.6,69.7,53.8,96.9,3,Cepheus,1
   2.2,-0.019,1.118,-0.19,-0.037,78.3,26.5,25.2,0.0,0.089,0.493,0.5,1.2,70.1,54.8,165.9,6.9,0.15,0.529,0.28,0.73,49.1,27.0,4.2,10.2,0.15,0.481,0.2,0.46,54.9,29.2,7.1,9.9,0.14,0.506,0.26,61.1,36.3,179.6,10.6,8.2,0.6,0.2,14.62,47.2,36.9,179.7,3,Cepheus,1
   2.7,-0.032,1.148,-0.47,-0.013,91.3,56.5,126.3,0.0,0.058,0.565,0.37,2.7,90.6,87.5,52.2,7.0,0.17,1.327,0.43,1.6,69.3,42.8,94.2,10.4,0.19,1.053,0.29,0.97,74.0,45.2,105.4,14.3,0.21,1.106,0.49,74.9,40.9,109.2,11.0,10.3,0.8,0.3,13.18,74.2,36.1,108.5,3,Cepheus,1
      ,0.029,0.941,0.44,-0.016,81.9,76.9,43.5,0.0,0.043,0.203,0.26,1.3,78.3,71.8,28.6,6.1,0.1,0.204,0.22,0.61,68.4,28.8,174.3,10.4,0.18,0.291,0.23,0.58,65.2,25.3,166.6,19.8,0.3,0.545,0.69,69.0,38.8,167.2,20.6,12.8,0.4,0.3,31.19,62.8,27.3,174.3,3,Cepheus,2
      ,0.0024,-1.317,0.034,0.39,94.0,51.6,69.7,0.0,0.054,0.499,0.34,1.1,92.7,72.3,72.9,7.6,0.16,0.796,0.34,0.99,63.8,31.4,96.7,9.1,0.23,0.879,0.3,0.73,57.8,28.2,91.5,12.3,0.25,1.316,0.47,53.4,36.3,96.9,12.4,12.1,0.7,0.2,17.12,54.6,27.5,94.0,3,Cepheus,1
   2.8,-0.015,1.608,-0.15,-0.35,59.7,27.4,45.9,8.0,-0.082,-1.492,-0.19,-0.046,53.8,13.5,51.1,0.0,0.13,0.495,0.29,0.82,66.7,33.6,134.4,5.8,0.13,0.685,0.15,0.29,50.5,26.8,112.7,5.4,0.1,0.694,0.19,60.4,37.3,124.5,6.6,9.5,0.7,0.1,14.12,46.5,18.2,112.7,2,Cepheus,1
      ,0.016,0.752,0.15,0.067,44.7,29.4,18.8,0.0,0.048,0.261,0.18,0.33,36.8,32.9,68.3,0.0,0.12,0.218,0.14,0.25,27.9,18.5,89.5,6.2,0.11,0.212,0.12,0.14,32.3,24.9,113.5,5.8,0.01,0.016,0.0035,37.0,36.3,130.8,8.4,8.0,0.3,0.1,27.89,36.8,20.1,155.5,2,Cepheus,1
   2.8,-0.038,1.241,-0.22,-0.045,34.0,17.3,77.4,0.0,0.12,0.565,0.43,0.71,37.9,29.4,145.5,7.2,0.12,0.401,0.16,0.28,31.8,19.6,122.0,7.2,0.13,0.379,0.15,0.22,44.7,24.9,123.3,7.8,0.15,0.496,0.22,45.1,37.5,127.1,8.1,4.6,0.2,0.1,19.15,43.9,20.2,118.1,3,Cepheus,1
      ,0.0034,0.949,0.046,0.39,61.6,53.8,42.5,0.0,0.062,0.488,0.33,0.7,64.2,49.6,74.8,6.3,0.077,0.475,0.17,0.44,56.5,32.0,10.3,9.2,0.14,0.792,0.17,0.31,48.7,27.0,16.2,8.8,0.14,0.889,0.18,50.4,36.3,5.9,7.1,5.3,0.5,0.1,11.24,62.0,34.6,12.9,3,Cepheus,1
      ,0.0089,1.828,0.16,-1.3,132.7,129.1,33.3,0.0,0.11,0.973,0.68,3.2,116.3,82.2,0.3,6.6,0.2,6.848,0.59,3.9,97.1,55.6,163.8,8.6,0.28,5.234,0.48,3.1,104.6,58.5,171.1,14.3,0.22,3.134,1.2,110.5,59.1,171.4,11.2,10.5,1.4,0.3,7.459,114.1,64.6,170.6,3,Cepheus,1
   3.5,-0.0093,1.89,-0.099,0.0036,69.0,29.1,144.5,3.2,-0.036,-0.329,-0.099,-0.12,92.9,15.2,47.8,6.8,0.03,0.092,0.066,0.26,86.9,27.9,176.7,9.8,0.16,0.625,0.23,0.64,60.2,36.4,0.7,9.7,0.15,0.67,0.32,64.2,39.1,10.3,10.8,8.5,0.6,0.2,13.6,57.7,31.6,8.9,3,Cepheus,2
      ,0.0013,-0.254,0.022,0.28,125.8,96.4,110.3,0.0,0.082,0.365,0.54,3.1,109.1,99.0,92.5,6.1,0.15,0.502,0.48,4.2,105.6,82.6,138.4,10.4,0.26,0.821,0.46,4.1,99.8,87.7,135.8,16.1,0.29,1.032,1.9,89.3,85.2,138.7,12.5,7.4,0.4,0.2,18.46,109.8,80.3,165.9,3,Cepheus,1
   3.3,-0.013,1.797,-0.17,0.0012,79.5,41.5,11.7,0.0,0.022,0.182,0.14,1.1,86.2,82.9,1.2,6.9,0.12,0.467,0.29,0.7,58.6,38.6,132.6,12.0,0.2,0.766,0.26,0.61,41.2,35.7,123.1,12.5,0.21,0.747,0.45,53.5,43.3,147.3,11.9,11.3,0.8,0.3,14.42,53.3,47.1,159.4,3,Cepheus,1
      ,0.007,0.818,0.055,0.046,33.9,27.1,69.4,0.0,0.016,0.133,0.048,0.094,31.0,25.7,23.0,0.0,0.1,0.256,0.14,0.26,27.0,23.1,61.3,7.6,0.13,0.419,0.12,0.15,25.5,24.9,48.8,6.7,0.14,0.543,0.21,52.6,38.9,12.8,7.8,7.9,0.5,0.1,15.51,18.2,18.2,84.3,2,Cepheus,2
   2.5,-0.034,1.059,-0.13,-0.063,47.8,9.3,79.9,0.0,0.015,0.062,0.056,0.25,44.0,30.2,106.2,6.1,0.12,0.205,0.16,0.25,32.2,20.0,121.8,7.6,0.1,0.157,0.1,0.11,30.4,24.9,105.8,0.0,0.07,0.096,0.04,36.3,36.3,132.2,7.6,6.5,0.2,0.1,29.01,24.4,20.7,147.8,2,Cepheus,1
   3.4,-0.0097,1.907,-0.13,0.13,99.3,39.8,77.1,6.1,0.022,0.092,0.066,0.12,115.5,16.3,144.2,10.1,0.22,0.471,0.6,2.7,83.2,46.0,154.1,13.5,0.24,0.438,0.39,1.7,82.4,45.3,147.5,16.1,0.22,0.418,0.82,87.5,50.3,144.6,14.3,11.5,0.5,0.3,22.54,79.1,55.4,154.3,4,Cepheus,2
      ,0.0013,0.39,0.0095,0.086,59.2,17.8,97.8,0.0,0.074,0.542,0.3,0.2,51.8,30.8,80.9,6.8,0.12,0.898,0.18,0.31,42.9,18.2,85.8,6.9,0.18,1.356,0.21,0.31,49.4,24.9,82.2,7.2,0.12,0.952,0.088,47.9,36.3,81.2,6.8,6.5,0.6,0.1,10.29,43.1,19.3,81.5,3,Cepheus,1
      ,0.0087,1.033,0.12,0.38,65.5,57.5,129.2,0.0,0.077,0.514,0.38,0.71,58.1,43.8,94.7,7.5,0.16,0.801,0.3,0.69,48.5,27.0,106.6,7.7,0.17,0.682,0.2,0.39,45.7,24.9,108.3,8.0,0.17,0.728,0.26,54.8,36.3,108.7,8.6,7.3,0.5,0.1,14.07,47.9,23.2,112.3,3,Cepheus,1
   3.5,-0.023,1.897,-0.33,0.095,109.4,49.5,102.1,0.0,0.0036,0.018,0.023,1.6,143.1,73.0,118.3,0.0,0.086,0.162,0.26,1.4,86.2,71.0,162.9,7.8,0.12,0.263,0.21,1.1,97.2,53.6,120.6,9.9,0.21,0.607,0.67,75.7,47.0,79.3,9.3,6.2,0.3,0.2,18.64,87.8,56.2,125.1,2,Cepheus,1
